title,paragraphs,uuid,summary,link
The Candidates: Pete Buttigieg," Then, by the time I got to college, I had this institute of politics at Harvard, and every day they would be a different speakers would come through  Remember when I was there is a freshman people like Donna Brazile, who would just come off managing the Gore campaign, and Rick Davis, who had done the same thing for McCain and the former president of Ecuador  He'd been deposed in a coup  You just kind of hang around and watch him and see what they were like",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," The biggest realization was that they're just people, these people who were shaping the world, people I was seeing on TV were obviously very impressive people, but there they were just people  I think it changed my awareness of the fact that on some level I could be part of that world, too  But in a very simple sense, especially coming from Indiana, it seemed that it was a choice  You could be in elected office  Or you could be an out gay person  Not both  Please, not where I was from",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," From the New York Times Unlikable Borrow This is the daily I am running my candidacy for president in our series on the pivotal moments in the lives of the top four Democratic candidates for president  I'm running for president and I'm running for president, president of the United States today  I'm a proud son of South Bend, Indiana, and I am running for president  It's Friday, November 22nd  So Jeremy Peters, you cover politics for the times, and you've been closely tracking Mayor Buddha",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Judge in In order to better understand the Democratic field of presidential candidates, we're trying to figure out the most revealing moments in their lives  So when it comes to Pete Buddha judge, what moment should be focused on  Well, Mayor Pete has always been a candidate for whom his story, his biography, is very central to his appeal to voters, and he's got a great story to tell  He's been elected mayor of this medium sized town in Indiana before turning 30  He has an Ivy League pedigree  He's been a Rhodes scholar",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," He's worked at a prestigious consulting firm  He's going off to Afghanistan as part of the Navy reserves  So he has all of these components that you kind of think if you're a voter, wow, he really stands out  There's something unique about this guy",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," But at the same time, for most of his adult life, he had this nagging secret the secret that he couldn't confront because he thought that it would mean the end to this political career that he had spent so much time perfecting, basically, since he went away to college and decided, Hey, you know I can run for president and he doesn't see how it's possible for the politician with the perfect background  The perfect resume toe also be open about their sexuality in his case",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," So how he reconciles this inner turmoil with his very public ambition I think is a defining moment in his life, if not the defining moment  Welcome to the studio  Thank you  You're gonna sit there  So that story begins in 1982 in South Bend, Indiana, where Peter Buddha judge is born  Mayor  Tell me about the kind of kid that you were going up in Indiana",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Well, I think I was safe to say well on the nerdy side lived in ah, neighborhood kind of middle of South Bend, close to a park where you would have as much as possible what you'd call a prototypical Midwestern kids upbringing  You know, playing in the park with friends  A lot of time in the house  It was really interested in baseball cards, but I was more interested in categorizing them that I was in in baseball, I think loved science and science fiction loved reading  Plus, I was an only child",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," So I think it's safe to say I had ah lot of interior life going on in a fairly quiet house where it was dog and my parents who were both academics and me  What was your introduction to even the idea of politics? Politics was always in the air in our house just because my parents were very politically passionate, they're really cared about what was happening  I remember the Democratic convention  It must have been 1988  NBC News Continues Its coverage of America's convention's been six years old and my parents explaining what a convention was",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," I remember Jesse Jackson giving a speech, but I look out at this convention  I see the face of America red, yellow, brown, black and white  We all precious in God's sight  The Rial Rainbow Coalition  And I remember my parents thinking it was important to watch the Republican convention to I mean, you would stop  You know, I don't think I ever crossed their mind to ever vote for Republican  Get out  Now let's go down to the podium  Here is George Herbert Walker Bush addressing his convention",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Everything in the house would kind of stop, and it was time to watch what was playing out  Thank you  And what moment and this early phase of your life did you go from just watching this and maybe finding it very fascinating  Two feeling really drawn to it  Well, when I got to college, it felt like the Republicans and the Democrats at the time",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," It's crazy to think about now, polarized as we are, but would have felt like when I showed up as a freshman on campus was that the two parties were converging and not necessarily in a good place, that you had this kind of center right and center left, both of them very committed to growth and and business  But but it seemed not very committed at all to some of the questions of how we take care of vulnerable people around the country",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," And I think there's a moment for any kind of well spoken or intelligent young person watching the news  When you see a senator or a candidate saying something or doing something and you think, Well, that's not right  I could do that  I could do it different now you might be wrong  You think they might be way more sophisticated than you are and you can't see it or you might be right, and it might well be the case that what they're saying is just not right",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," But I certainly had that feeling reinforced when I saw these figures come to campus, some of whom are extremely impressive but, uh, none of whom seemed like they were on a different plane of existence  They were just so at this point, you're too into Harvard  Have you made up your mind? You're probably going to find a way tohave a career in politics  I knew I wanted a career that involved policy  I don't think I'd figured out for sure that that meant running",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Plus, you know, when I thought about it even well before I was coming to terms with the fact that I was gay, I knew that I had no political connections at home  I had an unpronounceable name and I was, ah, Democrat who lived in Indiana  So it was not obvious that I could overcome some of the obstacles toward running, but I think it's safe to say, By the time I graduated, I had some sense that I could see myself doing it  Well, I wanna talk to you about that realization of your sexuality in particular",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Obviously, your candidacy is historic in a couple of different ways, and among those is the fact that the first major party presidential candidate who is openly gay and so I want to ask you about that part of your identity  When did you sense that you were gay? When did that realization start to dawn on you? I think it depends what you mean by a realization  Right there  Things you could point to going way back  Certainly a fascination I had with a classmate when I was about 12",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," That, in hindsight, is very obviously a crush, but I was not willing to think of it that although some part of me must have  I mean, I wasn't stupid either  Right? So you have this kind of awareness that was definitely there By the time I was I was hitting middle school  But taking a word like gay and applying it to myself, I was still years away from being able to do that, even in my own mind  Well, what did you do with those feelings? I guess I packed him up  Yeah  Packed amount",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Much would be the best dancer  Back him up and put him where? I don't know  I don't know how these things work even in your own mind  I just didn't explore them, that's for sure  First of all, they're not a lot of out gay people that I knew as such  Growing up, I mean in high school is exactly zero  There was just no sense of gay life for a gay community  And when I got to college, that's when the kind of internal battle was starting to heat up",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Why? I think because you just can't escape it  I mean, thank God you're in college, right, Nina? Any feelings you have, especially in the romantic department, are going to start asserting themselves even more fiercely than they have when you get to college  For a lot of people, it's a big part of what you spend college on, right? So how did you deal with it? Same way I dealt with it up to them, just packed it away, Stated women remarkable women  Because I enjoyed these relationships",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," I think I could defer facing the fact that that wasn't the same as, uh, what it was to be in love with somebody  And your political ambition was already solid at that point  Yeah, I still didn't know exactly where would take me or what it would mean, But I think by then I knew that there was a good chance I was gonna be running for office in my adult life  But at that point, I'm still clinging to some kind of hope, however vanishing that maybe I'm straight or I'm bisexual",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," I just not worry about the gay part  I think what I thought about my career, certainly when I talked about my future, how is gonna be involved? I wasn't even thinking about the possibility that that would come into contact with this developing side of me",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," But I'm sure to the extent that I thought what it would mean to come to terms with the fact that I was very least different and as became increasingly clear gay, that one of the things that would have kept that in its corner was a simple fact that that didn't fit with any of the other things I wanted to do in life not just ah career, but a family  I wanted to get married  I don't have kids  From my perspective  You could be married and have kids, or you could be get both",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," You graduate in 2004 That wrong? That's the year when Massachusetts legalizes gay marriage  Yes, The court today is, you know, in a 43 advisory opinion to the Senate has ruled that in the November 18th 2003 decision they meant manage, they meant equality  They meant that the Commonwealth may no longer deny, manage right to same sex couples",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," So I say that on Lee to try to understand, Are you falling behind the culture? In a sense, are you ignoring some of the signs that these things were changing? Midge and only Midge will be enough to satisfy the requirements of the Massachusetts Constitution  Well, thing is, I wasn't from Massachusetts  I was in Massachusetts for a while, but I never felt like I was from there  And, ah, nothing against Massachusetts  But I realized pretty quick after turning up at Harvard that I didn't belong there, either",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," Um, why not? It was just It was just a different culture  I didn't realize that  I didn't realize that I was Midwestern until I left the Midwest and just little things  Cultural things, the way I don't know the way people interact What's expected of you  Once I got there, I realized that socially I was way more Midwestern than I thought  So take me from graduating from Harvard to your decision to join the Navy reserves, so it starts with 9 11 actually starts before 9 11 There's this family tradition of serving in the military",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," There's a painting hanging on the wall of my parent's house of a relative, a great uncle who kind of idolized in theory  Hey was an Army Air Corps pilot, and so I had this idea, this maybe romantic idea of being in the military, and then it never really became riel",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," But I remember on 9 11 thinking, Oh, war isn't just a thing that happens in other places where in other periods of history, like war has come to my generation to and thinking, at least in the back of my head that that might mean I would be involved but not taking any steps to do with it",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
The Candidates: Pete Buttigieg," But that turned into more and more of a nagging feeling when, when some friends of mine start to serve a friend of mine from college shared with me just before we graduated that he had decided to join the Navy Reserve was fascinated, and then when I I was talking thio someone about applying for the Rhodes Scholarship and how I wanted to talk about my interest in public service",e847d671-7d68-42ea-91ab-c2515a9f0a66,"Today we launch Part One in our series on pivotal moments in the lives of the 2020 presidential front-runners. In studio with “The Daily,” Pete Buttigieg, the mayor of South Bend, Ind., talks about how his lifelong political ambitions were complicated by the secret he kept for decades.Guests:&nbsp;Pete Buttigieg, mayor of South Bend, Ind., and 2020 Democratic presidential candidate.Jeremy W. Peters, a politics reporter in the Washington bureau of The New York Times.﻿“The Candidates” is a new series from “The Daily” exploring pivotal moments in the lives of top presidential contenders in the 2020 election. For more information on today’s episode, visit nytimes.com/thedaily.",https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c20c3ae3-c7f4-4471-8eb6-e24cceffb555.mp3
